speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
114118971|1140012147|COATS|DANIEL|S|IN|M|R||voting
114118971|1140012149|COATS|DANIEL|S|IN|M|R||voting
114120181|1140012151|LEAHY|PATRICK|S|VT|M|D||voting
114120181|1140012153|LEAHY|PATRICK|S|VT|M|D||voting
114120181|1140012155|LEAHY|PATRICK|S|VT|M|D||voting
114118421|1140012157|SHAHEEN|JEANNE|S|NH|F|D||voting
114118421|1140012159|SHAHEEN|JEANNE|S|NH|F|D||voting
114118421|1140012160|SHAHEEN|JEANNE|S|NH|F|D||voting
114119811|1140012162|HOEVEN|JOHN|S|ND|M|R||voting
114118291|1140012164|COCHRAN|THAD|S|MS|M|R||voting
114118291|1140012166|COCHRAN|THAD|S|MS|M|R||voting
114119811|1140012168|HOEVEN|JOHN|S|ND|M|R||voting
114118311|1140012172|CORNYN|JOHN|S|TX|M|R||voting
114118321|1140012173|DURBIN|RICHARD|S|IL|M|D||voting
114118291|1140012176|COCHRAN|THAD|S|MS|M|R||voting
114118311|1140012178|CORNYN|JOHN|S|TX|M|R||voting
114118321|1140012179|DURBIN|RICHARD|S|IL|M|D||voting
114118291|1140012181|COCHRAN|THAD|S|MS|M|R||voting
114118311|1140012182|CORNYN|JOHN|S|TX|M|R||voting
114118361|1140012183|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012185|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012187|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140012189|REID|HARRY|S|NV|M|D||voting
114120181|1140012190|LEAHY|PATRICK|S|VT|M|D||voting
114118331|1140012191|ENZI|MICHAEL|S|WY|M|R||voting
114118161|1140012192|FEINSTEIN|DIANNE|S|CA|F|D||voting
114118361|1140012194|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012196|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012199|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012201|MCCONNELL|MITCH|S|KY|M|R||voting
114118311|1140012203|CORNYN|JOHN|S|TX|M|R||voting
114121080|1140012238|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114121080|1140012240|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114121780|1140012249|WOODALL|ROB|H|GA|M|R|7|voting
114121780|1140012251|WOODALL|ROB|H|GA|M|R|7|voting
114121780|1140012253|WOODALL|ROB|H|GA|M|R|7|voting
114120450|1140012254|MCGOVERN|JAMES|H|MA|M|D|2|voting
114120450|1140012255|MCGOVERN|JAMES|H|MA|M|D|2|voting
114121780|1140012256|WOODALL|ROB|H|GA|M|R|7|voting
114120450|1140012257|MCGOVERN|JAMES|H|MA|M|D|2|voting
114121780|1140012258|WOODALL|ROB|H|GA|M|R|7|voting
114121780|1140012260|WOODALL|ROB|H|GA|M|R|7|voting
114120450|1140012261|MCGOVERN|JAMES|H|MA|M|D|2|voting
114121780|1140012262|WOODALL|ROB|H|GA|M|R|7|voting
114119190|1140012263|DENHAM|JEFF|H|CA|M|R|10|voting
114120450|1140012264|MCGOVERN|JAMES|H|MA|M|D|2|voting
114121780|1140012265|WOODALL|ROB|H|GA|M|R|7|voting
114120450|1140012267|MCGOVERN|JAMES|H|MA|M|D|2|voting
114121780|1140012268|WOODALL|ROB|H|GA|M|R|7|voting
114121780|1140012269|WOODALL|ROB|H|GA|M|R|7|voting
114121390|1140012270|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114121390|1140012272|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114121890|1140012273|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012275|MASSIE|THOMAS|H|KY|M|R|4|voting
114121390|1140012277|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114121890|1140012279|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012281|MASSIE|THOMAS|H|KY|M|R|4|voting
114118820|1140012282|CAPPS|LOIS|H|CA|F|D|24|voting
114120710|1140012283|OLSON|PETE|H|TX|M|R|22|voting
114121890|1140012286|MASSIE|THOMAS|H|KY|M|R|4|voting
114120280|1140012288|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012290|MASSIE|THOMAS|H|KY|M|R|4|voting
114121390|1140012292|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114120280|1140012293|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012294|MASSIE|THOMAS|H|KY|M|R|4|voting
114119640|1140012295|GRIFFITH|H.|H|VA|M|R|9|voting
114121890|1140012296|MASSIE|THOMAS|H|KY|M|R|4|voting
114122140|1140012297|DESANTIS|RON|H|FL|M|R|6|voting
114121890|1140012298|MASSIE|THOMAS|H|KY|M|R|4|voting
114121920|1140012299|SALMON|MATT|H|AZ|M|R|5|voting
114121890|1140012300|MASSIE|THOMAS|H|KY|M|R|4|voting
114121390|1140012301|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114119200|1140012302|DENT|CHARLES|H|PA|M|R|15|voting
114121390|1140012304|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114119200|1140012305|DENT|CHARLES|H|PA|M|R|15|voting
114120280|1140012306|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012307|MASSIE|THOMAS|H|KY|M|R|4|voting
114122750|1140012308|CLAWSON|CURTIS|H|FL|M|R|19|voting
114121890|1140012310|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012312|MASSIE|THOMAS|H|KY|M|R|4|voting
114120000|1140012313|JORDAN|JIM|H|OH|M|R|4|voting
114121890|1140012314|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012316|MASSIE|THOMAS|H|KY|M|R|4|voting
114121390|1140012317|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114119000|1140012318|COLE|TOM|H|OK|M|R|4|voting
114120280|1140012319|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012320|MASSIE|THOMAS|H|KY|M|R|4|voting
114120580|1140012321|MULVANEY|MICK|H|SC|M|R|5|voting
114121890|1140012322|MASSIE|THOMAS|H|KY|M|R|4|voting
114119540|1140012323|GOHMERT|LOUIE|H|TX|M|R|1|voting
114121890|1140012324|MASSIE|THOMAS|H|KY|M|R|4|voting
114119510|1140012325|GARRETT|SCOTT|H|NJ|M|R|5|voting
114121890|1140012326|MASSIE|THOMAS|H|KY|M|R|4|voting
114119560|1140012327|GOSAR|PAUL|H|AZ|M|R|4|voting
114121390|1140012328|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114120280|1140012329|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012331|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012333|MASSIE|THOMAS|H|KY|M|R|4|voting
114122810|1140012334|PALMER|GARY|H|AL|M|R|6|voting
114121890|1140012335|MASSIE|THOMAS|H|KY|M|R|4|voting
114120100|1140012336|LABRADOR|RAUL|H|ID|M|R|1|voting
114121890|1140012337|MASSIE|THOMAS|H|KY|M|R|4|voting
114122760|1140012338|BRAT|DAVID|H|VA|M|R|7|voting
114121890|1140012340|MASSIE|THOMAS|H|KY|M|R|4|voting
114122760|1140012341|BRAT|DAVID|H|VA|M|R|7|voting
114121890|1140012342|MASSIE|THOMAS|H|KY|M|R|4|voting
114121260|1140012343|SCHWEIKERT|DAVID|H|AZ|M|R|6|voting
114121890|1140012344|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012346|MASSIE|THOMAS|H|KY|M|R|4|voting
114122130|1140012347|YOHO|TED|H|FL|M|R|3|voting
114121890|1140012348|MASSIE|THOMAS|H|KY|M|R|4|voting
114122960|1140012349|HICE|JODY|H|GA|M|R|10|voting
114121890|1140012350|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012352|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012354|MASSIE|THOMAS|H|KY|M|R|4|voting
114121390|1140012355|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114120280|1140012356|LOWEY|NITA|H|NY|F|D|17|voting
114121890|1140012358|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012360|MASSIE|THOMAS|H|KY|M|R|4|voting
114120280|1140012361|LOWEY|NITA|H|NY|F|D|17|voting
114121390|1140012362|SIMPSON|MICHAEL|H|ID|M|R|2|voting
114121890|1140012364|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012366|MASSIE|THOMAS|H|KY|M|R|4|voting
114121890|1140012368|MASSIE|THOMAS|H|KY|M|R|4|voting
114119490|1140012369|GARAMENDI|JOHN|H|CA|M|D|3|voting
114121020|1140012370|ROE|DAVID|H|TN|M|R|1|voting
114121060|1140012373|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012375|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012376|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012378|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012380|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012381|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012383|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012385|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012387|ROKITA|TODD|H|IN|M|R|4|voting
114121060|1140012388|ROKITA|TODD|H|IN|M|R|4|voting
114121770|1140012389|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012390|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012391|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012392|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012393|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012394|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012395|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012396|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012397|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012398|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012399|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012400|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012401|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012402|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012403|WOMACK|STEVE|H|AR|M|R|3|voting
114122690|1140012404|SANFORD|MARSHALL|H|SC|M|R|1|voting
114121770|1140012405|WOMACK|STEVE|H|AR|M|R|3|voting
114121770|1140012406|WOMACK|STEVE|H|AR|M|R|3|voting
114121060|1140012407|ROKITA|TODD|H|IN|M|R|4|voting
114121780|1140012408|WOODALL|ROB|H|GA|M|R|7|voting
114121060|1140012409|ROKITA|TODD|H|IN|M|R|4|voting
114119050|1140012411|COSTA|JIM|H|CA|M|D|16|voting
114121980|1140012412|SINEMA|KYRSTEN|H|AZ|F|D|9|voting
114119050|1140012413|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012415|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012417|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012419|COSTA|JIM|H|CA|M|D|16|voting
114120230|1140012420|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114119050|1140012421|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012422|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012424|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012425|COSTA|JIM|H|CA|M|D|16|voting
114121240|1140012426|SCHRADER|KURT|H|OR|M|D|5|voting
114119050|1140012427|COSTA|JIM|H|CA|M|D|16|voting
114121240|1140012428|SCHRADER|KURT|H|OR|M|D|5|voting
114119050|1140012429|COSTA|JIM|H|CA|M|D|16|voting
114121240|1140012430|SCHRADER|KURT|H|OR|M|D|5|voting
114119050|1140012431|COSTA|JIM|H|CA|M|D|16|voting
114119050|1140012432|COSTA|JIM|H|CA|M|D|16|voting
114123140|1140012433|ASHFORD|BRAD|H|NE|M|D|2|voting
114119050|1140012434|COSTA|JIM|H|CA|M|D|16|voting
114123140|1140012435|ASHFORD|BRAD|H|NE|M|D|2|voting
114119050|1140012436|COSTA|JIM|H|CA|M|D|16|voting
114122280|1140012438|DELANEY|JOHN|H|MD|M|D|6|voting
114122780|1140012439|ADAMS|ALMA|H|NC|F|D|12|voting
114123290|1140012440|BEYER|DONALD|H|VA|M|D|8|voting
114119050|1140012442|COSTA|JIM|H|CA|M|D|16|voting
114118361|1140012445|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012447|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140012449|REID|HARRY|S|NV|M|D||voting
114120961|1140012450|REID|HARRY|S|NV|M|D||voting
114119811|1140012453|HOEVEN|JOHN|S|ND|M|R||voting
114118321|1140012455|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140012457|DURBIN|RICHARD|S|IL|M|D||voting
114119811|1140012459|HOEVEN|JOHN|S|ND|M|R||voting
114118511|1140012461|AYOTTE|KELLY|S|NH|F|R||voting
114119811|1140012462|HOEVEN|JOHN|S|ND|M|R||voting
114119811|1140012465|HOEVEN|JOHN|S|ND|M|R||voting
114119811|1140012467|HOEVEN|JOHN|S|ND|M|R||voting
114118321|1140012470|DURBIN|RICHARD|S|IL|M|D||voting
114118201|1140012472|MENENDEZ|ROBERT|S|NJ|M|D||voting
114118361|1140012476|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012478|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012480|MCCONNELL|MITCH|S|KY|M|R||voting
114118281|1140012482|ALEXANDER|LAMAR|S|TN|M|R||voting
114118311|1140012484|CORNYN|JOHN|S|TX|M|R||voting
114118321|1140012485|DURBIN|RICHARD|S|IL|M|D||voting
114118281|1140012489|ALEXANDER|LAMAR|S|TN|M|R||voting
114120621|1140012491|MURRAY|PATTY|S|WA|F|D||voting
114118331|1140012493|ENZI|MICHAEL|S|WY|M|R||voting
114119391|1140012495|FLAKE|JEFF|S|AZ|M|R||voting
114119391|1140012497|FLAKE|JEFF|S|AZ|M|R||voting
114119391|1140012499|FLAKE|JEFF|S|AZ|M|R||voting
114119391|1140012501|FLAKE|JEFF|S|AZ|M|R||voting
114119391|1140012503|FLAKE|JEFF|S|AZ|M|R||voting
114121791|1140012505|WYDEN|RON|S|OR|M|D||voting
114121791|1140012507|WYDEN|RON|S|OR|M|D||voting
114118461|1140012509|FRANKEN|ALAN|S|MN|M|D||voting
114118461|1140012511|FRANKEN|ALAN|S|MN|M|D||voting
114121251|1140012513|SCHUMER|CHARLES|S|NY|M|D||voting
114120531|1140012514|MIKULSKI|BARBARA|S|MD|F|D||voting
114118281|1140012516|ALEXANDER|LAMAR|S|TN|M|R||voting
114119891|1140012517|ISAKSON|JOHN|S|GA|M|R||voting
114119891|1140012519|ISAKSON|JOHN|S|GA|M|R||voting
114118231|1140012521|STABENOW|DEBBIE|S|MI|F|D||voting
114118231|1140012523|STABENOW|DEBBIE|S|MI|F|D||voting
114118321|1140012525|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140012527|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140012529|DURBIN|RICHARD|S|IL|M|D||voting
114121541|1140012533|THUNE|JOHN|S|SD|M|R||voting
114121541|1140012535|THUNE|JOHN|S|SD|M|R||voting
114118171|1140012537|HATCH|ORRIN|S|UT|M|R||voting
114118171|1140012539|HATCH|ORRIN|S|UT|M|R||voting
114122331|1140012544|DAINES|STEVE|S|MT|M|R||voting
114122331|1140012546|DAINES|STEVE|S|MT|M|R||voting
114118321|1140012548|DURBIN|RICHARD|S|IL|M|D||voting
114120531|1140012549|MIKULSKI|BARBARA|S|MD|F|D||voting
114118211|1140012550|NELSON|BILL|S|FL|M|D||voting
114118701|1140012551|BOXER|BARBARA|S|CA|F|D||voting
114118361|1140012553|MCCONNELL|MITCH|S|KY|M|R||voting
114118161|1140012554|FEINSTEIN|DIANNE|S|CA|F|D||voting
114120591|1140012555|MURKOWSKI|LISA|S|AK|F|R||voting
114119391|1140012556|FLAKE|JEFF|S|AZ|M|R||voting
114118281|1140012559|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012560|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012561|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012563|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012565|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012567|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012569|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012571|ALEXANDER|LAMAR|S|TN|M|R||voting
114118281|1140012573|ALEXANDER|LAMAR|S|TN|M|R||voting
114120621|1140012575|MURRAY|PATTY|S|WA|F|D||voting
114118361|1140012577|MCCONNELL|MITCH|S|KY|M|R||voting
114122641|1140012579|KAINE|TIMOTHY|S|VA|M|D||voting
114118361|1140012580|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012582|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012585|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012587|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012588|MCCONNELL|MITCH|S|KY|M|R||voting
114118141|1140012591|CASEY|ROBERT|S|PA|M|D||voting
114122261|1140012594|WARREN|ELIZABETH|S|MA|F|D||voting
114118201|1140012596|MENENDEZ|ROBERT|S|NJ|M|D||voting
114118201|1140012598|MENENDEZ|ROBERT|S|NJ|M|D||voting
114119801|1140012600|HIRONO|MAZIE|S|HI|F|D||voting
114118651|1140012602|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118651|1140012604|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118651|1140012606|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118651|1140012608|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114123270|1140012640|BABIN|BRIAN|H|TX|M|R|36|voting
114119670|1140012645|GUTIERREZ|LUIS|H|IL|M|D|4|voting
114120450|1140012647|MCGOVERN|JAMES|H|MA|M|D|2|voting
114122250|1140012649|BARR|GARLAND|H|KY|M|R|6|voting
114122250|1140012651|BARR|GARLAND|H|KY|M|R|6|voting
114118990|1140012654|COHEN|STEVE|H|TN|M|D|9|voting
114122530|1140012656|ROTHFUS|KEITH|H|PA|M|R|12|voting
114118640|1140012658|BLUMENAUER|EARL|H|OR|M|D|3|voting
114118090|1140012660|TAKAI|MARK|H|HI|M|D|1|voting
114120820|1140012662|PIERLUISI|PEDRO|H|PR|M|D|0|nonvoting
114119450|1140012667|FOXX|VIRGINIA|H|NC|F|R|5|voting
114122300|1140012668|KILDEE|DANIEL|H|MI|M|D|5|voting
114119770|1140012670|HIGGINS|BRIAN|H|NY|M|D|26|voting
114122540|1140012672|CARTWRIGHT|MATTHEW|H|PA|M|D|17|voting
114121480|1140012673|STUTZMAN|MARLIN|H|IN|M|R|3|voting
114122880|1140012674|AGUILAR|PETE|H|CA|M|D|31|voting
114121080|1140012675|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114121990|1140012677|LAMALFA|DOUG|H|CA|M|R|1|voting
114123240|1140012678|BOYLE|BRENDAN|H|PA|M|D|13|voting
114122800|1140012679|GUINTA|FRANK|H|NH|M|R|1|voting
114121850|1140012680|HAHN|JANICE|H|CA|F|D|44|voting
114119840|1140012681|HUELSKAMP|TIM|H|KS|M|R|1|voting
114122480|1140012682|BEATTY|JOYCE|H|OH|F|D|3|voting
114118090|1140012683|TAKAI|MARK|H|HI|M|D|1|voting
114120680|1140012684|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114123100|1140012686|LAWRENCE|BRENDA|H|MI|F|D|14|voting
114121940|1140012687|GRAYSON|ALAN|H|FL|M|D|9|voting
114122160|1140012689|FRANKEL|LOIS|H|FL|F|D|22|voting
114121380|1140012690|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012694|SHUSTER|BILL|H|PA|M|R|9|voting
114119160|1140012696|DEFAZIO|PETER|H|OR|M|D|4|voting
114121380|1140012697|SHUSTER|BILL|H|PA|M|R|9|voting
114123170|1140012698|HARDY|CRESENT|H|NV|M|R|4|voting
114118830|1140012699|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120630|1140012700|NADLER|JERROLD|H|NY|M|D|10|voting
114121380|1140012701|SHUSTER|BILL|H|PA|M|R|9|voting
114123230|1140012702|COSTELLO|RYAN|H|PA|M|R|6|voting
114118830|1140012703|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120010|1140012704|KAPTUR|MARCY|H|OH|F|D|9|voting
114120010|1140012705|KAPTUR|MARCY|H|OH|F|D|9|voting
114118830|1140012707|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120010|1140012708|KAPTUR|MARCY|H|OH|F|D|9|voting
114121380|1140012709|SHUSTER|BILL|H|PA|M|R|9|voting
114119190|1140012710|DENHAM|JEFF|H|CA|M|R|10|voting
114121380|1140012712|SHUSTER|BILL|H|PA|M|R|9|voting
114119190|1140012713|DENHAM|JEFF|H|CA|M|R|10|voting
114118830|1140012714|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120680|1140012715|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114118830|1140012717|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120680|1140012718|NORTON|ELEANOR|H|DC|F|D|0|nonvoting
114121380|1140012719|SHUSTER|BILL|H|PA|M|R|9|voting
114118830|1140012720|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114118830|1140012721|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114118830|1140012723|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114121380|1140012725|SHUSTER|BILL|H|PA|M|R|9|voting
114118830|1140012726|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114121960|1140012727|TITUS|DINA|H|NV|F|D|1|voting
114121380|1140012728|SHUSTER|BILL|H|PA|M|R|9|voting
114118830|1140012729|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114121380|1140012730|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012731|SHUSTER|BILL|H|PA|M|R|9|voting
114121400|1140012733|SIRES|ALBIO|H|NJ|M|D|8|voting
114121380|1140012736|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012737|SHUSTER|BILL|H|PA|M|R|9|voting
114120490|1140012738|MCNERNEY|JERRY|H|CA|M|D|9|voting
114119380|1140012739|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114119380|1140012740|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114121380|1140012741|SHUSTER|BILL|H|PA|M|R|9|voting
114118830|1140012742|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114118830|1140012743|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114121380|1140012744|SHUSTER|BILL|H|PA|M|R|9|voting
114119380|1140012745|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114121380|1140012746|SHUSTER|BILL|H|PA|M|R|9|voting
114119380|1140012747|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114120520|1140012748|MICA|JOHN|H|FL|M|R|7|voting
114120520|1140012749|MICA|JOHN|H|FL|M|R|7|voting
114118830|1140012750|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114118830|1140012751|CAPUANO|MICHAEL|H|MA|M|D|7|voting
114120520|1140012752|MICA|JOHN|H|FL|M|R|7|voting
114121380|1140012753|SHUSTER|BILL|H|PA|M|R|9|voting
114120520|1140012754|MICA|JOHN|H|FL|M|R|7|voting
114122050|1140012755|BROWNLEY|JULIA|H|CA|F|D|26|voting
114122050|1140012756|BROWNLEY|JULIA|H|CA|F|D|26|voting
114121380|1140012757|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012758|SHUSTER|BILL|H|PA|M|R|9|voting
114122050|1140012759|BROWNLEY|JULIA|H|CA|F|D|26|voting
114120890|1140012760|POSEY|BILL|H|FL|M|R|8|voting
114122050|1140012761|BROWNLEY|JULIA|H|CA|F|D|26|voting
114122050|1140012762|BROWNLEY|JULIA|H|CA|F|D|26|voting
114120890|1140012763|POSEY|BILL|H|FL|M|R|8|voting
114122050|1140012764|BROWNLEY|JULIA|H|CA|F|D|26|voting
114120790|1140012766|PERLMUTTER|ED|H|CO|M|D|7|voting
114120790|1140012767|PERLMUTTER|ED|H|CO|M|D|7|voting
114120790|1140012768|PERLMUTTER|ED|H|CO|M|D|7|voting
114121380|1140012769|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012770|SHUSTER|BILL|H|PA|M|R|9|voting
114120790|1140012771|PERLMUTTER|ED|H|CO|M|D|7|voting
114120420|1140012772|MCCLINTOCK|TOM|H|CA|M|R|4|voting
114120420|1140012773|MCCLINTOCK|TOM|H|CA|M|R|4|voting
114121380|1140012776|SHUSTER|BILL|H|PA|M|R|9|voting
114120420|1140012777|MCCLINTOCK|TOM|H|CA|M|R|4|voting
114119160|1140012780|DEFAZIO|PETER|H|OR|M|D|4|voting
114120420|1140012782|MCCLINTOCK|TOM|H|CA|M|R|4|voting
114120230|1140012783|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114120230|1140012784|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114121380|1140012785|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012786|SHUSTER|BILL|H|PA|M|R|9|voting
114120230|1140012788|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114121380|1140012789|SHUSTER|BILL|H|PA|M|R|9|voting
114118640|1140012790|BLUMENAUER|EARL|H|OR|M|D|3|voting
114121380|1140012791|SHUSTER|BILL|H|PA|M|R|9|voting
114120230|1140012792|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114120230|1140012793|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114122730|1140012795|BYRNE|BRADLEY|H|AL|M|R|1|voting
114121380|1140012805|SHUSTER|BILL|H|PA|M|R|9|voting
114121380|1140012807|SHUSTER|BILL|H|PA|M|R|9|voting
114123230|1140012812|COSTELLO|RYAN|H|PA|M|R|6|voting
114121380|1140012814|SHUSTER|BILL|H|PA|M|R|9|voting
114118620|1140012816|BLACK|DIANE|H|TN|F|R|6|voting
114123300|1140012817|COMSTOCK|BARBARA|H|VA|F|R|10|voting
114123300|1140012819|COMSTOCK|BARBARA|H|VA|F|R|10|voting
114120170|1140012822|LATTA|ROBERT|H|OH|M|R|5|voting
114122840|1140012825|MCSALLY|MARTHA|H|AZ|F|R|2|voting
114119830|1140012826|HOYER|STENY|H|MD|M|D|5|voting
114123160|1140012829|WATSON COLEMAN|BONNIE|H|NJ|F|D|12|voting
114123160|1140012831|WATSON COLEMAN|BONNIE|H|NJ|F|D|12|voting
114119650|1140012832|GRIJALVA|RAUL|H|AZ|M|D|3|voting
114123160|1140012833|WATSON COLEMAN|BONNIE|H|NJ|F|D|12|voting
114118910|1140012837|CHU|JUDY|H|CA|F|D|27|voting
114118361|1140012840|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012842|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012844|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140012845|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140012847|REID|HARRY|S|NV|M|D||voting
114120961|1140012848|REID|HARRY|S|NV|M|D||voting
114120961|1140012852|REID|HARRY|S|NV|M|D||voting
114121541|1140012854|THUNE|JOHN|S|SD|M|R||voting
114121541|1140012856|THUNE|JOHN|S|SD|M|R||voting
114123401|1140012858|TILLIS|THOM|S|NC|M|R||voting
114123401|1140012860|TILLIS|THOM|S|NC|M|R||voting
114123401|1140012862|TILLIS|THOM|S|NC|M|R||voting
